user_id	invited_user_id
668484059	957304562
2571223292	2480236813
1723293470	155806956
721988744	2229083889
330283715	2563146798
721988744	1950007394
917010814	833124667
946642535	237996897
2590143769	2590479128
1797026099	571902888
267923502	740845435
2582958326	2292599846
2209282468	2241616729
311279430	1924529273
218954578	1706369991
548386989	2588306615
1422016390	2590479532
548386989	1539069842
493472966	493288360
548386989	2590157874
1704668533	1947973917
354589082	119548116
2505972772	850382152
2571223292	186515462
1793377815	2590480455
193359132	854295267
315787681	7039388
2590467986	903204319
284950618	2590480685
917831134	2590480721
548386989	1683303275
917831134	2590480780
2232240915	2425217538
2590469165	2588612394
415800011	981140216
1730088889	1884615199
1723293470	212535612
511209803	2590481238
1085641131	1855127359
548386989	1438337204
1723293470	773981961
906649367	1501372173
102165739	1826961906
548386989	2590071508
548386989	2527514048
2492560385	270545417
1788294759	795362155
291777460	318341685
504878390	234043603
2556390293	235176239
548386989	2590482291
2492560385	1221597328
224057518	1471008432
132037060	234983865
820938767	880833272
844636480	7043908
2562769471	2590482998
2585603191	848177480
548386989	781537302
47852381	2590483448
548386989	2568901435
1793377815	2590483826
548386989	1858126336
193359132	1167888921
1893783537	1707072435
808181468	328274517
96668120	2590483393
548386989	2590157032
75121493	2590484635
521573315	597047731
917010814	878266439
2441832305	2590485208
1730088889	865148175
820938767	758511398
60592334	883786220
4388543	2590485567
2541640456	1739877584
1740416936	928766644
172200282	324062357
1248213877	2219847922
2590145749	2590486315
157222849	2510121453
548386989	740817948
233194626	820313804
1887463534	2299945905
1725702840	2590486635
1890545432	2556125809
2590394704	2580046588
2524575418	1141036849
197320301	311210016
1725702840	494318116
1211004954	2590487006
548386989	1168149382
410536770	2590487137
2590140779	333861727
2518043452	2590487516
2366265202	2588974837
75121493	315006422
2590475892	2590487521
2276124091	209320088
60592334	2540275261
1570187530	2446035279
822742402	1707914447
1645209798	2590488077
829657671	321522291
2229083889	2590488265
2492560385	900913584
907792480	2270988211
2441832305	2590488594
1517411516	1709747489
119744856	768686174
65623502	259159153
269004233	2590488860
1259663258	2468299398
1704668533	194621022
1725702840	897059391
663248239	957904080
187375436	2590489393
1707072435	2590489928
946642535	1744660094
199369415	309861859
946642535	1799312119
946642535	391484140
558967660	305377301
2276124091	2437470941
946642535	196706874
2589041506	2590490665
820938767	318704824
268326808	2590490993
946642535	902190828
238912696	828156184
2590467986	2590491036
198211125	242029355
2590172341	2590491322
1422016390	2590491485
886259845	893248685
157222849	394659299
75121493	296910497
226286579	167535510
855819068	1524000275
2232240915	2421948520
548386989	912179428
513648632	2551376608
163321850	2590135712
1732645262	2590492454
415800011	2383380591
208228763	2590433221
267923502	2579171470
1211004954	171607682
487292748	2590492911
2590172341	2590493048
267923502	1437382801
1422016390	2590493122
1797026099	766987103
2550545337	2590493195
1423403380	807360138
291777460	2352057774
563820987	847709423
815372828	2590493576
2588244975	851263684
2420990022	277144736
946642535	1939260760
805895672	2426210195
731599779	2590494187
2585603191	162831565
21128057	40601765
1756349973	2590494946
97531868	2574928689
2420990022	2527785975
2472239546	2590495034
1638589132	2415145838
86525127	652736892
906649367	716227761
628528435	2590495497
1723293470	2541962906
2590475892	2590490964
284950618	2590496048
1839851326	1732269297
97531868	1323062555
87644796	117422181
1556797219	827536878
291777460	2400955230
2582958326	2469216500
487292748	2590496180
4388543	997724976
268326808	2544581031
96668120	180821330
336296839	2590496685
1700875930	237929790
1704668533	2291548741
2589383416	2432719867
267923502	588069084
661329858	2590496999
2492560385	693702804
1342172527	2590497210
493472966	2570096023
721988744	2499254573
728542992	1664937757
2590155456	881084340
172200282	380750827
97531868	815586499
934784899	2590497771
2589956517	1255571666
113029506	747754431
513648632	1442034963
493472966	2590498186
193643642	1647151611
1473311876	2590497524
268326808	183374571
1507757	1000039
2302245838	2590499059
946642535	73337781
690368427	2590499203
829657671	457077955
157222849	1324666721
2590265409	107076820
829657671	132711109
1890780798	2590112053
2302245838	2589369143
548386989	195507188
2420990022	635456941
2571373155	2242369568
12186502	993589244
1730088889	727146930
946642535	27607131
1640270209	2577061568
2590417157	1919983284
197838271	1425098671
1955220625	1342413039
2590417157	38518900
167535510	2590498189
410536770	935860628
269004233	2293664165
2302245838	2590500752
2590417157	852521271
88400383	883326395
2590486635	2590501000
468712038	517850937
846993942	2359359218
747754431	1867161483
2590417157	109900066
2505972772	1638293707
2508629372	2477641763
2302245838	2590501537
1211004954	2590501451
204108854	2590501497
1730088889	2590501575
1704540470	825046354
1047963397	821501889
1748958063	2537789123
109763764	308036641
1114442705	2425421808
97531868	2571740368
2505972772	2590502108
493472966	2590502150
1590069673	2590502311
2302245838	1462694999
2590417157	2530651512
199369415	95074866
2590417157	2589955055
1748958063	847070326
268326808	2508762337
2302245838	2590503144
75121493	2268237808
75121493	2266734145
319376193	405493938
88400383	2590503583
820938767	2590503586
52328411	2590503747
2590417157	2465260484
1047963397	2556970026
75121493	1633658050
2265885337	597659112
1899980598	847194944
2302245838	90915470
2437470941	833899226
267923502	2442127709
321205219	691567093
2590486635	2590504080
1748958063	2514176267
2570096023	2590504193
1748958063	60914756
2366265202	2590504560
1395313377	125540233
931849101	2464472709
284950618	2590504825
2590486635	2590504796
75121493	1426198320
766987103	2590504869
159995075	560608960
1522888318	1883641579
1590069673	9149260
1486455130	2438315997
2590417157	83251143
2590486635	2590505333
218954578	2574848853
2382903040	2558567394
2590486635	2590505457
2302245838	2590505481
1704668533	2470789429
1718003369	2412310635
21657840	992917949
1559242101	2527124770
2407935797	2588531009
2302245838	2590505851
1890780798	2590505834
1819196701	2514855773
2590417157	2590153971
2541640456	1808655516
2281272521	2590506018
1806552541	2590506310
2590417157	905557958
2553215165	2560337074
1918302877	922896686
1638293707	2524189501
704074414	2568270498
2373981985	2346336450
2590486635	2590506762
1748958063	909351361
120057642	227158308
2302245838	2590507071
2590486635	2590507113
735384954	1542415554
291777460	120123468
829657671	1874895183
1047963397	1781653663
735384954	2299781393
96668120	29797876
410536770	2590507983
735384954	2225126397
2570096023	2590508249
1887463534	2530261282
1730088889	72508041
2590417157	2546933202
88400383	2590508360
291777460	885229641
548386989	1535532614
946642535	1003611545
846993942	2568247785
2590127462	2504623549
1748958063	2418186947
1633658050	886273357
946642535	1084099033
735384954	744856637
946642535	110306940
2570096023	2590509031
2590497210	2590509135
2437470941	326857561
2504811683	664577762
820313804	2590508823
946642535	1835262669
2590170105	2239372868
2548339145	210779531
487292748	2590509713
853176974	93473348
1719723670	2288134155
1633658050	1481068674
235176239	1948205714
1395313377	1454795563
1890780798	1732571705
805895672	331682524
946642535	234537253
1749031832	830500248
113130212	902436674
2590417157	2560796904
922896686	2422324882
2570096023	2590510899
735384954	2586951762
2590417157	1749678094
167535510	2590510651
1625675468	275285896
1730088889	74949450
735384954	2451628685
139186351	228037619
2590417157	2240811468
1423403380	777104765
2590417157	678570822
910469225	2590511780
1423403380	264717634
2590504560	2571825030
162195857	229450751
1748958063	2554095390
2590502150	286416990
93045179	169820208
2590417157	826788761
269004233	2590512463
826805001	1765554385
1734340622	2202121480
582673297	174883226
2590170105	1835677611
837761131	65174677
140745918	484968120
2247587396	2590513390
1897230298	2590513384
297658857	676182554
2590502311	2590513480
820938767	2590513650
86525127	197059724
97531868	2590513737
2432072683	2590513409
820938767	2590514002
1423403380	906296065
1748958063	2504935206
16854514	145782977
1147624896	671408991
410536770	2590514340
2425073327	2590514474
1922129668	2539467555
917831134	2590514677
259831030	134745999
88400383	749250923
2590513659	2590514727
309778694	568816369
1047963397	1835024513
917886892	730062815
735384954	2566033355
487292748	2590515071
727146930	281326298
2570096023	2590515638
727146930	2357742248
721988744	1885085749
1884756808	2247436963
2570096023	2590515998
113130212	752303733
906649367	128384167
2590486635	2590516830
1590069673	1519521126
1636307017	2575566188
2590417157	1937798904
2590486635	2590516982
1047963397	1829726441
2590486635	2590517197
2590486635	2590517335
2590417157	2587049761
1211004954	2590517315
922896686	2204157396
1395313377	290368693
2590486635	1837946162
697970601	2335971834
410536770	923447291
199369415	1872065099
377131641	906626175
239453902	2590517962
75121493	986169456
2590486635	2590518051
734292486	1952258756
1712365655	2437586561
29819913	2590518160
239484513	1710970318
14565765	489371057
1793377815	2590518526
2590486635	2590518559
2590514727	2590518684
109763764	1958926311
2590417157	2572701510
2590393528	1396829105
1062956079	2590518932
267923502	2477274683
2590127462	204451954
2453910730	2590519127
1941573519	345225928
135943703	2590518233
734292486	2200254570
694827612	152342087
285218414	2590519901
2590486635	2590519965
2453910730	2584900005
284950618	2590520520
1423403380	2476733316
80188609	864199460
2423400792	2590520805
1466919322	145155476
2590502150	2590520970
209795498	277953399
248004615	202930433
281326298	2590521782
1466919322	898751255
2590127462	2525998793
65871363	41567602
1329708559	2527450604
157222849	238062440
910401383	921574314
1466919322	696845193
2589113480	786850567
2590518684	2590522477
52328411	2590521931
493472966	2243283182
917831134	2590522671
693449424	327945441
922896686	2422324853
1466919322	19427725
2453910730	2542114847
1047963397	213025759
479581670	2565637632
383869033	2590523031
208228763	2568754497
1887463534	1920845405
2590517335	2590523418
2590517335	2590523432
513648632	2590523473
1466919322	286793928
1466919322	146332534
1466919322	227317184
109763764	285989941
1466919322	1635612854
1958926311	2590524069
2590155456	1178073822
1466919322	271159112
2453910730	505000103
2265885337	641359720
727146930	1698176315
284950618	2590524498
2466320255	94146708
1466919322	1681062281
1466919322	976901379
1559242101	2580454190
1685973111	254662407
167535510	2590524381
180981854	1443196028
193359132	2401839290
1466919322	973306819
1748958063	2364215802
1466919322	100874309
2590170105	1005092534
2453910730	169829991
410536770	978007825
19829447	2590525431
2512955712	1072224382
1466919322	1721141225
988157286	2505634797
2589041506	2590525882
1466919322	217275569
235176239	2590526289
735384954	129994672
96668120	264064552
1730088889	1783854411
2588494121	327192147
238912696	140188608
2477274683	869731686
1466919322	189691697
946642535	1469507883
734292486	2200338731
2590265409	125929125
2590518051	2590527166
225568459	897139743
2590518051	2590526802
735384954	2579151656
2432072683	1500772358
286664291	2590527451
2453910730	2450437891
2590518051	2586595078
1730088889	254451728
52561698	10259450
1466919322	1594955405
2505972772	137590672
2590516982	2590525145
1730088889	1095110855
2590127462	2590527744
2421948520	1839195195
2590519965	2590527883
549601088	2590527925
235176239	2451415482
912221904	1121140086
721988744	976564178
228301274	1098218151
922896686	2202484437
267923502	2589790213
1466919322	318410375
2590522477	2590528611
1466919322	2587021677
667500067	2588115493
1466919322	2426261248
1466919322	1919819728
2477274683	2274195003
1466919322	365669902
209795498	170368193
820313804	2590528859
1423403380	830859096
2541524587	842246601
1466919322	280483197
1466919322	2590529471
318704824	2590529616
718826520	1437028074
52328411	2590529254
19829447	1627019029
1918302877	2277973840
135943703	2590529380
61211486	156405928
721988744	2219652850
1466919322	296384928
1466919322	126489046
208228763	2590530298
1466919322	765872882
282971492	198522461
101742126	862913699
2420990022	786134913
222590027	2528199052
997431052	611397785
2590517335	2578777360
721988744	2589678894
2590517335	2590530864
1466919322	929878299
234537253	499618003
1793377815	2590531037
1466919322	1695323160
693449424	816249470
922896686	2245371050
2590517335	2590531335
234537253	189277066
693449424	2335745684
218245548	985851092
1466919322	1827450008
2213812745	2590531664
2590517335	2590531853
663248239	1469606818
284950618	2590531592
2590528611	2590532060
2589113480	2590532022
1466919322	7572109
157222849	2590532207
2574777798	2343164073
1466919322	327932701
2439372151	2585979337
2421948520	2217485617
250185072	874577193
2590170105	1018413843
1466919322	103435597
2590170105	884502412
303345531	2442667033
234537253	1404795885
681149670	2294106047
246091918	619272799
1423403380	296054101
246091918	1108099971
214105622	191391961
2265885337	1877240239
2590516982	2590534216
946642535	313683716
197320301	18199801
199369415	107044628
2590519965	2590534425
18008727	126298027
286354702	1220309608
1423403380	277101374
2590386942	303192647
2590519965	1638909260
2590518051	2590534552
1466919322	2204945449
284950618	14164622
1466919322	2496396147
438135545	917654144
548386989	1197521891
2590518051	2590535040
1466919322	2590535089
1958926311	2590535076
2439372151	569303747
2590518051	2590535368
2578777360	2590535430
2590519965	2590535405
234537253	2314059916
137590672	2590535466
222590027	88549359
2422614431	2590535595
208228763	2590535793
2590517335	2590535756
1466919322	1090498480
2590518051	2590535772
109763764	973568670
2562769471	2590535613
2590170105	324525363
917831134	1528710645
2590519965	2590536177
2590519965	2590536299
2590532060	2590536316
137493741	178383770
820313804	2590535462
2589297634	1685567126
2458281544	106067489
551001873	854933390
1556797219	2590536551
2590265409	912505391
2232240915	870943250
988157286	1336116936
294168240	2590537198
2512955712	2585950144
1627019029	2590537417
2530330049	903518990
2578777360	2582277119
2589667647	1588619365
2422614431	2521303728
843760589	62332257
2578777360	2574045430
2590516982	2590537985
1466919322	29189931
234537253	162406055
250185072	537392685
21657840	386645508
1047963397	2590538044
2578777360	2590538273
1839851326	2500391932
727146930	807469158
2590486635	2590538578
2543937896	1879326146
91288560	253787343
239453902	889802387
19829447	2590538975
2547506763	2361038003
2590535532	2590539331
2590537104	1056290598
19829447	2590539391
2589041506	564674736
946642535	1120870806
2590535532	2590539601
1423717098	2530606502
2590537104	2590539926
19829447	2590540073
2578777360	834855203
2578777360	2590540162
499618003	1483538506
2590535532	2590540351
843760589	1527803228
718826520	208023538
1877240239	2335675267
727146930	212481540
218785874	60649742
193440902	2590540745
2590537104	2590540852
2590518559	2590540861
2590537104	2590541297
2590530864	2590541465
2432072683	1921820494
1704540470	1927537634
476413737	1685696443
2590516982	2590541703
1514825969	1064178279
2590530864	2590541859
2590170105	817569553
820313804	2590541796
946642535	661228011
2590516982	2590542101
2543937896	792362583
686311330	1716714554
870943250	126183007
2590518559	2590542618
208228763	2590542767
946642535	1095686397
2590531592	2590538597
2578777360	2590542873
2590198022	458438892
1466919322	308055827
2590516982	2590543124
2590530864	2590543144
2590530864	2590543362
2590537104	2590543413
2590170105	2590543476
910401383	1047981182
805895672	1682127275
2422614431	1486534865
8708654	2590543945
2590530864	2590544230
2589096196	2590544253
2590486635	2590544340
235176239	1453260129
805938509	2509703483
222590027	231264443
47707466	918304169
1423717098	2585496344
2590535532	2590545057
2589064597	2536975692
2590535532	2590545181
2582958326	1913234649
693449424	2588162078
1748958063	2580326167
2590486635	2590544647
2590486635	2590545444
2590530864	2590545481
2590530864	2590545576
476881764	810301385
1047963397	2549443901
2590516982	2590545839
2422614431	2461549295
234537253	2351100897
870943250	2563325114
205457155	2590546081
256475363	2480354207
256475363	879102808
2518043452	2590545574
694827612	311187600
96668120	1498794338
1749031832	396240556
2265885337	1103770721
2590486635	2576375596
1423717098	2587389221
1922129668	16144299
2590519965	2590546871
135943703	1039474446
2590502150	2541075419
257315534	276688910
2590519965	2310716385
820313804	2590547148
1475784278	2590547320
2590519965	2368373517
2590486635	2590547477
2578777360	2590547517
2232217948	1203189388
946642535	248265686
95935798	2558552559
2590519965	2590547847
2252777910	2590547935
2590518559	2590547884
169829991	225478229
2590518559	2590547992
2590545470	2590545990
256475363	2512580437
2590537417	2590548139
2590516830	1225933839
2590537417	2590548231
2590537417	2590548214
2589288121	2590548212
2590518559	2590548428
2477274683	1456218846
2590518559	2314180221
167535510	2590547796
1665378429	1635821836
34950221	394827365
2590531592	2590548552
2590545444	2590549005
2547506763	342850305
2530330049	1881267905
277101374	223601936
19829447	2590549328
390381201	117878053
727146930	2590549339
2590518559	2590549371
2590516830	2590549477
2590537104	2590549488
197838271	279836498
2582958326	2572714481
2590537104	2590549548
718826520	194122077
253787343	251681182
2562769471	2590549769
2590504080	2590549834
135943703	2590549633
1748958063	2273088906
2590535430	2584570437
19829447	2590550201
2590537417	2590550241
178779614	2590550343
182118893	2589361828
52328411	2590550085
2590486635	2590550551
405525147	2590550738
197838271	2473421324
137590672	208436064
268326808	1714258367
2588287804	2590551051
1723293470	176198085
820313804	2590550946
197838271	2508615202
862913699	1480955321
550736084	2587915679
2590417157	278207743
550736084	85803902
14164622	2571581627
71057280	221333498
2500391932	1848234821
2500391932	2590551545
1423403380	183291987
2420990022	2487049444
2590544647	2590551573
109763764	300176709
2500391932	1441063356
2590516830	2590551973
2500391932	2586957650
1748958063	1893719792
197838271	1486418597
2590537417	2590552385
91288560	144746919
2504811683	2560687177
550736084	2212879819
2590516830	2590552561
2590537417	2590552591
129147877	424712637
2590535430	2590552796
550736084	2590552830
2588287804	2586587288
2590535430	2590553082
2500391932	2555359438
2500391932	1940797674
234537253	2590553249
2571373155	2590553436
628528435	1480082977
1863961632	1815213736
167535510	2590553708
2571373155	2566227364
2500391932	1099053380
2590545990	2590554192
1881267905	1719917346
2590135050	2590554254
2590516830	2590554271
2590535532	2590554334
2589041506	571710954
330283715	61317249
2590545990	2590554552
2590516830	2590554645
2588287804	2586587883
96668120	37260654
2590535430	2590554741
95935798	2347153520
2590545990	2590554772
2512955712	2577042187
2590543144	2590554899
2590543144	2590554906
2590535430	2590554982
311555191	140682420
2543937896	1048841808
2578043181	1698320631
231264443	1870677033
333078873	2590555255
2590535430	2590555339
2582958326	2519249815
101739593	728462989
2590531592	2590554354
2590545990	2590555437
2590545990	2590555483
52328411	2590555110
2590519965	2393553510
2590547477	2590555705
2590545990	2590555735
178779614	284174596
2500391932	1703912463
704570879	814833860
2252777910	2590555571
2590543144	2590556032
2590547477	2590556086
2500391932	2590556262
267923502	502462138
820313804	2590555668
159995075	143278725
2590545990	2590556313
2590547477	2590556383
2588287804	2586576928
2512955712	2545977001
62439716	338381997
2590543144	2590556530
2500391932	2505217847
2590548962	2590555095
256475363	1923873171
206648823	760314125
333078873	2590556880
697970601	570468671
567099364	540386064
2590545444	2590556951
721988744	1897242206
113130212	75602149
2590543144	2590557177
2422614431	2435109079
2590535430	2590557322
2590554254	2590557346
5606708	2590557351
668484059	914931398
2590535532	2590557434
2588287804	2590557460
2590544647	2590556932
1635821836	2293672028
550736084	275950108
157222849	1803678431
2590547477	2590557816
113130212	1556628081
333078873	2590557977
2212879819	2540254825
208228763	2590558115
1839851326	2498299676
2590517197	2590558096
2590517197	2590558112
520352818	692401844
830500248	196207937
2590554254	2590558344
2590170105	2579608310
694827612	180839353
2212879819	2590558456
2590517197	2590558525
2500391932	1936361944
668484059	2475601462
2590547477	2590558597
1723293470	855964797
231264443	105215415
2590554254	2590558924
167535510	2590558315
2590517197	2590558959
2590547477	2590558966
1856604211	1274148256
2590538578	1641630770
1636307017	913267356
2590517197	2590559246
47723570	1072225288
2582958326	947927986
183291987	2433945528
2590540861	2590559437
2590517197	2590559517
2590554254	2590559630
844210926	2590559715
820313804	2590559512
2590537417	110104129
2590540861	2590559807
2500391932	1713446893
325500068	2590559845
2590540861	2590559941
2590516830	2590560044
2500391932	829781428
2590517197	2590560354
405525147	2321933985
2500391932	2421691093
258197187	2518302984
2589288121	195617409
2500391932	1470171098
2590516830	2590560601
199369415	546396911
2500391932	2254434577
2584570437	2590560752
414701739	2590560703
2590552830	256577521
2590540861	2590560839
2590543144	2590560873
2590540861	2590560905
2500391932	89279072
2586701207	2590561148
2584570437	2590561200
2590502150	1185419942
2500391932	329920818
2500391932	1661839766
2590551051	2590560827
946642535	290872047
2590549548	2590561158
1058935493	2557670298
737345196	2590561707
2500391932	893904155
2590540861	2590561650
2500391932	2576325969
2584570437	2351920090
2590464791	2590561776
84361408	369795882
2590540861	2590561791
2590543144	2590562044
2584570437	2590562061
2500391932	1846488931
135943703	2590561943
1704540470	2590562187
2590555255	97295656
2584570437	2590562331
1047963397	2562839280
2590549548	2590562464
166785562	2590562371
2590545444	2590562513
197838271	115557231
325500068	2474552565
2547506763	869523310
870943250	2566569970
2590549548	2590562918
2500391932	2590562972
2500391932	1280913048
737345196	2590563085
2500391932	1478226268
2590556880	2590563185
2500391932	729671955
862913699	2590188758
946642535	2581592603
225517564	1872461283
2590556880	2590563525
2590551051	2590563576
167535510	2590563277
2582958326	1927494265
548386989	766016820
2500391932	184973837
2512955712	673469666
2590556880	2590563981
113130212	800340215
544846076	2560951314
2590554254	2590564180
2590556880	2590564300
2590549548	2590564394
550736084	2587727413
267923502	2590564428
2590544647	2590564267
2588287804	2590564629
23453614	2590564625
2590550201	2590564918
2590537417	2590564934
2509703483	1356143338
1839851326	278520971
2500391932	2552912750
2590550201	2590565312
2421691093	1937922547
2590549548	2590565402
559060762	2590565396
2590545990	2590565442
2590549548	2345933591
2500391932	1643782345
2590560827	2590565603
2590545990	2590565729
2590545990	2590565844
2588287804	2590565862
2590550201	2590565891
1839851326	2432033709
2500391932	2490540615
238912696	1477973244
2590549548	2590566344
1473311876	2590566264
2590531592	2590566001
2590545839	2590566461
2589041506	889568628
2500391932	2590566541
862913699	2590566632
2500391932	997099406
2500391932	2519124566
2512955712	2533191532
1590069673	1937887199
822742402	311698951
2590560827	2590567117
2590335757	855965176
604600068	204769345
2584570437	2590567295
2584570437	1836443719
2590554254	2590567399
2512955712	2582367573
2243557313	711030427
570468671	2493099815
913267356	206830395
946642535	233765075
2500391932	1855772816
1556797219	2590090771
2590563576	2590567872
2590550201	2590567882
2590545839	2590567879
2590516830	2590567963
2500391932	2516947390
2590554254	2590537087
228301274	2547908395
2590550201	2590568246
2500391932	306259314
2590545839	2590568265
2500391932	1505830315
2500391932	1004929162
2554927454	1454817057
2590555255	2590568375
2590539601	902335662
2558718414	1163795776
550736084	2587734447
2590560827	2590568548
2500391932	1707582419
906649367	727259237
2265885337	2590568696
2500391932	2590568727
2500391932	2552843737
2590563576	2590568772
2590464791	2590568778
2247436963	1915952669
2558293293	2590568966
2590545839	2590569019
1839851326	1875765432
2512955712	854108171
2366265202	715874135
2590550201	2590569205
2590545839	2590569370
267923502	2590569390
491392227	314684576
906649367	545241033
570468671	2504996795
222590027	1913576817
2590518160	2590569642
2351920090	2590569828
2590545444	2590569883
95935798	773430516
2351920090	2590569983
820313804	2590569834
2590545839	2590570071
2590563576	2590570113
399392625	2567865220
315859473	739102927
113130212	697606466
2590561791	2590570206
870943250	2567284980
2547372004	2423081282
2590561791	2590570319
234537253	2590570331
2590545839	2590570480
840506548	843068024
1685973111	706170396
2500391932	2422914742
917886892	696514290
2351920090	2590570667
2590561791	2590570653
1926060007	2432745393
258197187	720482072
2590561791	2590570925
2590538044	2590570023
550736084	320017631
52328411	2590570145
2590568340	2590570810
2543937896	764932589
923611457	2419462097
2512955712	2586365299
1423717098	2560396713
167535510	2590571128
2500391932	177223131
2455719439	255811775
718683529	174729093
2590560354	2590571673
2590560354	2590571680
2588940901	893627947
2500391932	2519199882
313475401	115291177
2590560354	2590571993
2590531592	2590571905
923611457	2251903848
14164622	2590572188
2351920090	2590572198
2590563576	2590572224
2590560354	2590572329
2512955712	2565559196
2590556880	2590572461
1870677033	1927969055
2500391932	2443630743
2590560354	2590572665
2590560827	2590572660
2582958326	2425845834
383869033	1766602789
2590555255	2590572752
2590550551	2590572775
2343809225	2590572788
2500391932	2546330031
2590502150	533129044
2351920090	1163615457
372706000	285816355
2590560354	168175856
718826520	2590573115
141169814	1455727243
820313804	2590573006
2351920090	2590573215
1395313377	1016238911
254614335	904857229
2500391932	253655306
157222849	2590573334
710969226	1780410690
5329625	713965839
2590563576	2590573690
2500391932	1004694694
2512955712	2573918125
208023538	2590573825
2500391932	2583434750
2590560354	2590573905
2590560827	2590573921
570468671	162827759
2590551051	1519613519
2590561791	71203687
2590561791	2590574249
869523310	2429493869
2561466739	2590573425
2562769471	2402668051
2590557977	860542151
2590561791	1622563971
221291378	2590574012
856202831	2584419358
2500391932	238079339
2590563576	2590574654
2590557977	2590574651
1039474446	2590574345
2512955712	2567126223
2590551051	2590574854
2576375596	2590574930
1374592818	2434654964
2584570437	2590575029
2590557977	2590575084
282971492	315682287
2500391932	2589956111
2590544647	2590574829
326885954	2590575402
2212879819	2590575325
2509703483	1674013441
2512955712	1925131420
2590550201	2590575656
2500391932	2567106833
2590557977	2590575920
2485450779	308608148
2500391932	1118982895
2590545444	2590576517
2590563576	2590576433
550736084	54593860
2590143769	2587530419
2590568340	2370036718
825257437	1897780785
820313804	2590576877
946642535	2590577059
2500391932	2547895332
2590538578	2590577210
737345196	2590577623
2512955712	2587414227
2500391932	1057515352
197838271	2506820621
1004694694	2590578076
2590551051	2590578194
1556797219	829013588
2351920090	2590578485
2590551051	2590578502
276910629	319149689
2590560827	2590578649
548386989	824442485
324642313	422020884
2512955712	348157155
2576375596	1709220173
323556747	35216606
2576375596	1120172622
737345196	2590579308
2500391932	2430673678
197838271	2471305364
1477973244	987730822
2590538578	2590579526
1443139217	59474789
65623502	395199938
2590531592	2590579427
2512955712	2503533512
870943250	2590579980
2518213758	2571833116
1636307017	630652597
1863961632	2523530673
208228763	2590580094
2432072683	203857692
2446035279	2421292066
946642535	2590580255
2590556880	120838031
1839851326	859542829
513648632	561813730
2509703483	2558327504
2553965381	889540939
946642535	167806783
109763764	1768018887
2500391932	740409260
2426210195	2590581634
29819913	2590581643
2590555255	2590581722
2590556880	2590581779
2590556383	2590581881
2590550551	2590581899
2212879819	2590581873
5329625	2342141954
320017631	2439339245
1839851326	2462456345
2590464791	2590582267
2590576985	2590582428
2590544647	2590581977
2500391932	2590582433
1788929515	1876483208
48724149	33197933
822742402	1211036744
718683529	1479012244
2569254891	2590583309
2543937896	2362144471
48272587	566904830
2590560827	2590583439
2576375596	2590583471
550736084	2413111047
2590551051	2590583596
2500391932	2578038720
2500391932	199047053
177223131	2555163590
735384954	1835487733
2590549834	1662723713
2500391932	2584727299
2518213758	2249063361
2590549834	1427032753
54593860	634077577
1836798253	2590584587
735384954	54320586
2590560354	2590584977
1636307017	748858578
275950108	2590585054
117878053	944325953
208228763	2590585420
2590549834	2590585380
2590538578	2590585394
2590568340	2590585481
2590549834	2590585514
268326808	213906313
2590557977	935085798
1936361944	2218237757
2582958326	852424515
2576375596	2590585733
276910629	2209992195
2426210195	1536594192
923611457	2523307895
1839851326	2471941611
2590557977	2590578776
491392227	122945437
2590549834	2590586009
117878053	2475016040
269004233	2590586458
1936361944	1943831351
767330898	2488312059
1004694694	2560918205
2590203765	2590586655
2576375596	2590586694
2590531592	2590585070
1723293470	64562095
2590549834	2590586853
2426210195	567773261
721988744	1374365119
29819913	2590587245
75121493	762281773
2590549834	2590587359
1616428771	2467064278
946642535	210755626
2590556383	2590587525
2590560827	2590587527
2489443880	2590587720
2590572198	2586677348
95522361	210593659
735384954	275705072
721988744	265061972
906649367	116489191
208228763	2590588115
2590545444	2590588205
917831134	1434223909
46355734	1095212099
83740861	731919864
2265885337	1029035086
1723293470	2563085229
2590572198	2590588544
2590556383	806072826
721988744	1089348206
1622057050	2525109885
297838889	150911807
1622057050	775121835
559060762	1889111550
2556334334	866153545
491392227	822588695
381043737	18622991
2590556383	2590589541
197838271	2556460353
268326808	170851838
1590069673	955054383
2590572198	2590589763
2576375596	2590590117
2509703483	2523172361
1857920868	2485994294
95039611	2590590611
2409643340	1773458918
988913568	904800998
2515662330	656687235
2518043452	1121170370
129776915	2242920969
988913568	2434654312
1839851326	1076272729
129776915	858719626
1955220625	654669525
779926196	2569884329
29819913	2590591921
946642535	337057322
2426210195	2590592040
12616805	2229844442
267923502	450152727
1636307017	1012942313
2590550551	2590592276
2590572198	2590592288
326885954	2314682911
119744856	229586875
731016689	1915839240
1047963397	155384805
2590486635	2590593162
1039474446	2590593029
208228763	2590593510
2500391932	2590593526
129776915	2590593783
2266345255	2416876047
2382903040	2590593937
2590572198	2590594230
167535510	2590594137
281771696	812245768
2509703483	882184775
333078873	2590594613
617278951	109834917
2590568340	2332821025
1466919322	42357567
170851838	180190218
3194143	234295139
1004694694	120870765
2452277508	2291854368
35216606	2590595165
1449853615	2498736868
2556390293	2590594794
2582367573	2582453922
29864059	407594493
29819913	2590595946
2426210195	1441011801
2525109885	2553404846
2515662330	1761463821
1004694694	257009562
2590582428	2590596213
2590531592	2590596098
35216606	2590596305
652879962	840031604
1839851326	237383974
2590556383	2590596661
35216606	2590596599
